features,type,accuracy,freqs
1322,HER2+,1.0,1
2558,TN,0.6666666666666666,1
452,HER2+,1.0,1
454,TN,0.8,1
452,TN,0.8,1
454,HR+,0.6428571428571429,1
491,HER2+,0.8888888888888888,1
2408,HER2+,1.0,1
2053,HER2+,0.8571428571428571,1
2052,TN,0.6666666666666666,1
2052,HR+,0.5833333333333334,1
2493,HER2+,1.0,1
1590,HR+,0.6,1
2493,HR+,0.6666666666666666,1
2408,HR+,0.6666666666666666,1
722,HER2+,0.7777777777777778,1
722,TN,0.5,1
720,HER2+,0.7777777777777778,1
491,HR+,0.42857142857142855,1
720,HR+,0.5,1
720,TN,0.5,1
2493,TN,0.8,1
722,HR+,0.5,1
454,HER2+,1.0,1
2558,HR+,0.6363636363636364,1
1911,HER2+,1.0,1
603,HR+,1.0,1
447,HR+,1.0,1
1899,HER2+,1.0,1
1870,HER2+,0.9,1
1081,HR+,0.8333333333333334,1
1081,HER2+,0.9166666666666666,1
1870,HR+,0.8333333333333334,1
1554,TN,0.8,1
1554,HER2+,1.0,1
603,TN,0.7272727272727273,1
2405,TN,0.6666666666666666,1
2405,HR+,0.6,1
2405,HER2+,1.0,1
447,TN,0.5555555555555556,1
1554,HR+,0.6428571428571429,1
1870,TN,0.6666666666666666,1
1081,TN,0.5714285714285714,1
1413,HER2+,1.0,1
603,HER2+,1.0,1
1911,HR+,0.6,1
1083,TN,0.5714285714285714,1
2558,HER2+,1.0,1
2828,TN,0.6666666666666666,1
1911,TN,0.8571428571428571,1
2828,HR+,0.6363636363636364,1
2828,HER2+,1.0,1
1083,HR+,0.8333333333333334,1
1591,HR+,0.6,1
1591,TN,0.8333333333333334,1
1590,HER2+,0.8888888888888888,1
1083,HER2+,0.9166666666666666,1
1413,TN,0.8,1
1413,HR+,0.6428571428571429,1
2167,TN,0.5,1
2167,HR+,0.6,1
2201,HR+,0.5714285714285714,1
2053,HR+,0.5833333333333334,1
447,HER2+,0.8,1
1899,HR+,0.75,1
395,HER2+,1.0,1
395,HR+,0.5333333333333333,1
395,TN,1.0,1
147,HER2+,1.0,1
147,HR+,0.9,1
1289,HR+,0.6,1
393,HER2+,1.0,1
393,HR+,0.5333333333333333,1
2167,HER2+,1.0,1
597,HER2+,0.8888888888888888,1
597,HR+,0.6363636363636364,1
1183,HR+,0.7,1
1289,HER2+,1.0,1
147,TN,0.7777777777777778,1
1289,TN,0.75,1
407,TN,1.0,1
1172,HR+,0.625,1
1172,HER2+,0.9,1
2201,HER2+,0.8571428571428571,1
1175,TN,0.8571428571428571,1
1175,HR+,0.625,1
1175,HER2+,0.9,1
491,TN,0.7777777777777778,1
1899,TN,0.875,1
506,HER2+,0.8888888888888888,1
506,HR+,0.42857142857142855,1
